currency_daily_BTC_CNY (1)
timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2020-04-25,47750.56250000,49023.06250000,47280.18287500,47964.78787500,7505.00000000,7705.00000000,7431.07000000,7538.67000000,43874.42772600,43874.42772600
2020-04-24,47616.69550000,48456.54550000,47006.15000000,47750.56250000,7483.96000000,7615.96000000,7388.00000000,7505.00000000,60182.11993900,60182.11993900
2020-04-23,45333.57600000,49233.02500000,44664.75000000,47606.70637500,7125.12000000,7738.00000000,7020.00000000,7482.39000000,102773.56956100,102773.56956100
2020-04-22,43528.15300000,45532.46775000,43379.52500000,45333.70325000,6841.36000000,7156.38000000,6818.00000000,7125.14000000,61486.37733400,61486.37733400
2020-04-21,43449.38525000,44155.75000000,43023.22500000,43528.21662500,6828.98000000,6940.00000000,6762.00000000,6841.37000000,60109.71080800,60109.71080800
2020-04-20,45309.90750000,45937.25000000,42953.23750000,43435.70587500,7121.40000000,7220.00000000,6751.00000000,6826.83000000,90149.49137000,90149.49137000
2020-04-19,46119.21750000,46230.87937500,44891.25500000,45305.70825000,7248.60000000,7266.15000000,7055.60000000,7120.74000000,45664.86393000,45664.86393000
2020-04-18,44707.88775000,46402.22150000,44629.12000000,46119.21750000,7026.78000000,7293.08000000,7014.40000000,7248.60000000,49488.54281900,49488.54281900
2020-04-17,45186.41137500,45479.91350000,44365.58525000,44712.78687500,7101.99000000,7148.12000000,6972.98000000,7027.55000000,54126.50976300,54126.50976300
2020-04-16,42127.70312500,45746.37500000,41154.36787500,45186.09325000,6621.25000000,7190.00000000,6468.27000000,7101.94000000,125009.85753900,125009.85753900
2020-04-15,43701.27662500,44111.21250000,42024.31250000,42127.63950000,6868.57000000,6933.00000000,6605.00000000,6621.24000000,61571.38499400,61571.38499400
2020-04-14,43507.02950000,44397.52500000,42974.10650000,43702.10375000,6838.04000000,6978.00000000,6754.28000000,6868.70000000,69068.62328500,69068.62328500
2020-04-13,43925.36387500,43925.36387500,41833.43750000,43506.20237500,6903.79000000,6903.79000000,6575.00000000,6837.91000000,96415.47657300,96415.47657300
2020-04-12,43753.89450000,45663.66250000,43137.75000000,43925.36387500,6876.84000000,7177.00000000,6780.00000000,6903.79000000,73868.66650100,73868.66650100
2020-04-11,43639.87850000,44183.10875000,43010.50000000,43753.83087500,6858.92000000,6944.30000000,6760.00000000,6876.83000000,45470.29320600,45470.29320600
2020-04-10,46341.52325000,46419.20937500,42883.12275000,43639.87850000,7283.54000000,7295.75000000,6739.98000000,6858.92000000,104674.62337500,104674.62337500
2020-04-09,46829.65425000,46903.84100000,45225.15900000,46341.52325000,7360.26000000,7371.92000000,7108.08000000,7283.54000000,61094.87241700,61094.87241700
2020-04-08,45792.94850000,47209.75000000,45491.87500000,46836.14400000,7197.32000000,7420.00000000,7150.00000000,7361.28000000,76059.14583800,76059.14583800
2020-04-07,46636.48875000,47462.27762500,45027.41250000,45792.94850000,7329.90000000,7459.69000000,7077.00000000,7197.32000000,103585.16891800,103585.16891800
2020-04-06,43091.81275000,46797.07825000,43042.31250000,46636.48875000,6772.78000000,7355.14000000,6765.00000000,7329.90000000,118052.00083200,118052.00083200
2020-04-05,43630.27112500,43872.87325000,42485.72100000,43091.81275000,6857.41000000,6895.54000000,6677.52000000,6772.78000000,49685.35698300,49685.35698300
2020-04-04,42838.52162500,44476.48362500,42310.68862500,43627.59887500,6732.97000000,6990.41000000,6650.01000000,6856.99000000,72990.86113900,72990.86113900
2020-04-03,43225.93425000,44842.90000000,42005.86125000,42845.71125000,6793.86000000,7048.00000000,6602.10000000,6734.10000000,104080.27693900,104080.27693900
2020-04-02,42268.37800000,45797.27500000,41680.73750000,43227.39762500,6643.36000000,7198.00000000,6551.00000000,6794.09000000,149299.90687100,149299.90687100
2020-04-01,40797.24075000,42501.11825000,39130.07487500,42265.57850000,6412.14000000,6679.94000000,6150.11000000,6642.92000000,97500.75240000,97500.75240000
2020-03-31,40684.68812500,41504.05087500,40219.90750000,40786.42450000,6394.45000000,6523.23000000,6321.40000000,6410.44000000,72337.59525900,72337.59525900
2020-03-30,37414.68125000,41986.13750000,37269.99800000,40684.24275000,5880.50000000,6599.00000000,5857.76000000,6394.38000000,118889.54999200,118889.54999200
2020-03-29,39680.68562500,39867.42500000,37325.98800000,37420.53475000,6236.65000000,6266.00000000,5866.56000000,5881.42000000,63311.62771400,63311.62771400
2020-03-28,40459.83737500,40465.50000000,38327.70000000,39680.68562500,6359.11000000,6360.00000000,6024.00000000,6236.65000000,93159.69342900,93159.69342900
2020-03-27,42865.88037500,43535.97887500,39835.61250000,40459.83737500,6737.27000000,6842.59000000,6261.00000000,6359.11000000,82914.96835400,82914.96835400
2020-03-26,42485.08475000,43137.75000000,41419.87500000,42866.45300000,6677.42000000,6780.00000000,6510.00000000,6737.36000000,83026.55521100,83026.55521100
2020-03-25,42913.09012500,44270.02050000,41038.12500000,42485.14837500,6744.69000000,6957.96000000,6450.00000000,6677.43000000,132155.73498900,132155.73498900
2020-03-24,41135.15312500,43474.96250000,40537.58712500,42913.28100000,6465.25000000,6833.00000000,6371.33000000,6744.72000000,151138.00987800,151138.00987800
2020-03-23,37004.61812500,41992.50000000,36189.90000000,41148.25987500,5816.05000000,6600.00000000,5688.00000000,6467.31000000,164674.21578500,164674.21578500
2020-03-22,39365.04200000,40770.07287500,36482.63862500,37005.50887500,6187.04000000,6407.87000000,5734.01000000,5816.19000000,119115.99052700,119115.99052700
2020-03-21,39476.57662500,41082.53525000,37284.37725000,39364.66025000,6204.57000000,6456.98000000,5860.02000000,6186.98000000,128913.66836300,128913.66836300
2020-03-20,39206.04312500,43901.25000000,36075.37500000,39500.69050000,6162.05000000,6900.00000000,5670.00000000,6208.36000000,219298.32951400,219298.32951400
2020-03-19,34314.61675000,40720.00000000,33419.22212500,39208.07912500,5393.26000000,6400.00000000,5252.53000000,6162.37000000,199020.87343900,199020.87343900
2020-03-18,33801.67200000,34587.63162500,31872.11662500,34313.21700000,5312.64000000,5436.17000000,5009.37000000,5393.04000000,137127.63489400,137127.63489400
2020-03-17,31996.12175000,35152.81250000,31312.72562500,33801.67200000,5028.86000000,5525.00000000,4921.45000000,5312.64000000,150089.92631800,150089.92631800
2020-03-16,34105.09962500,34137.48475000,28262.98850000,31996.82162500,5360.33000000,5365.42000000,4442.12000000,5028.97000000,227276.92276000,227276.92276000
2020-03-15,32909.90400000,37793.25000000,32404.84875000,34111.27125000,5172.48000000,5940.00000000,5093.10000000,5361.30000000,139916.14653400,139916.14653400
2020-03-14,35477.61812500,35887.80850000,32163.26462500,32907.23175000,5576.05000000,5640.52000000,5055.13000000,5172.06000000,136910.13597400,136910.13597400
2020-03-13,30540.06362500,37888.68750000,24063.80212500,35493.84250000,4800.01000000,5955.00000000,3782.13000000,5578.60000000,402201.67376400,402201.67376400
2020-03-12,50483.76525000,50684.75662500,28058.62500000,30540.00000000,7934.58000000,7966.17000000,4410.00000000,4800.00000000,261505.60865300,261505.60865300
2020-03-11,50229.20162500,50772.75000000,48291.37500000,50483.38350000,7894.57000000,7980.00000000,7590.00000000,7934.52000000,79942.41117200,79942.41117200
2020-03-10,50453.79787500,51848.01250000,49169.46362500,50229.13800000,7929.87000000,8149.00000000,7728.01000000,7894.56000000,86783.44387500,86783.44387500
2020-03-09,51121.16050000,52040.85987500,48558.66362500,50453.79787500,8034.76000000,8179.31000000,7632.01000000,7929.87000000,116968.86326800,116968.86326800
2020-03-08,56532.40312500,56542.01050000,50900.00000000,51111.93487500,8885.25000000,8886.76000000,8000.00000000,8033.31000000,77537.31516600,77537.31516600
2020-03-07,58095.28762500,58458.65000000,56212.68750000,56541.37425000,9130.89000000,9188.00000000,8835.00000000,8886.66000000,45422.20452500,45422.20452500
2020-03-06,57610.14700000,58344.12500000,57170.24375000,58101.58650000,9054.64000000,9170.00000000,8985.50000000,9131.88000000,43782.94804400,43782.94804400
2020-03-05,55678.17387500,58276.80975000,55649.86075000,57610.40150000,8750.99000000,9159.42000000,8746.54000000,9054.68000000,58201.86635500,58201.86635500
2020-03-04,55735.94537500,56297.24512500,55099.25000000,55677.41037500,8760.07000000,8848.29000000,8660.00000000,8750.87000000,38696.48257800,38696.48257800
2020-03-03,56697.38275000,56751.27312500,55041.98750000,55735.94537500,8911.18000000,8919.65000000,8651.00000000,8760.07000000,55154.99728200,55154.99728200
2020-03-02,54274.03375000,57044.58437500,54068.52500000,56723.21450000,8530.30000000,8965.75000000,8498.00000000,8915.24000000,60401.31773000,60401.31773000
2020-03-01,54231.46862500,55671.87500000,53514.98750000,54284.08650000,8523.61000000,8750.00000000,8411.00000000,8531.88000000,43892.20177900,43892.20177900
2020-02-29,55295.21500000,55926.37500000,54231.08687500,54231.46862500,8690.80000000,8790.00000000,8523.55000000,8523.61000000,36748.18303500,36748.18303500
2020-02-28,56137.92812500,56626.25000000,53731.31250000,55308.63987500,8823.25000000,8900.00000000,8445.00000000,8692.91000000,71155.20897700,71155.20897700
2020-02-27,55900.92500000,57082.88662500,54278.48750000,56137.67362500,8786.00000000,8971.77000000,8531.00000000,8823.21000000,72483.57876200,72483.57876200
2020-02-26,59276.10400000,59663.96200000,54931.47087500,55896.15312500,9316.48000000,9377.44000000,8633.63000000,8785.25000000,92130.34548200,92130.34548200
2020-02-25,61433.24600000,61557.18750000,58853.12500000,59272.03200000,9655.52000000,9675.00000000,9250.00000000,9315.84000000,54379.34455200,54379.34455200
2020-02-24,63220.34500000,63561.37500000,60275.52550000,61437.12712500,9936.40000000,9990.00000000,9473.56000000,9656.13000000,55796.59612000,55796.59612000
2020-02-23,61403.53312500,63561.37500000,61366.31250000,63220.34500000,9650.85000000,9990.00000000,9645.00000000,9936.40000000,37702.08984300,37702.08984300
2020-02-22,61570.23062500,61774.59412500,60825.62725000,61403.59675000,9677.05000000,9709.17000000,9560.02000000,9650.86000000,24636.75762300,24636.75762300
2020-02-21,61062.24862500,62069.43237500,60763.21112500,61570.23062500,9597.21000000,9755.51000000,9550.21000000,9677.05000000,42181.55452400,42181.55452400
2020-02-20,61045.96062500,61709.88750000,59807.50000000,61057.22225000,9594.65000000,9699.00000000,9400.00000000,9596.42000000,60152.34291400,60152.34291400
2020-02-19,64673.41275000,65215.62500000,59489.37500000,61040.48887500,10164.78000000,10250.00000000,9350.00000000,9593.79000000,55162.58689500,55162.58689500
2020-02-18,61754.42500000,65215.62500000,60927.36362500,64672.96737500,9706.00000000,10250.00000000,9576.01000000,10164.71000000,70604.12401900,70604.12401900
2020-02-17,63056.82875000,63396.96800000,60142.61287500,61754.42500000,9910.70000000,9964.16000000,9452.67000000,9706.00000000,70261.01190100,70261.01190100
2020-02-16,63017.12675000,63943.12500000,61322.53850000,63098.63037500,9904.46000000,10050.00000000,9638.12000000,9917.27000000,60023.99953700,60023.99953700
2020-02-15,65815.99050000,66010.93750000,62358.86250000,63018.78100000,10344.36000000,10375.00000000,9801.00000000,9904.72000000,57657.20294700,57657.20294700
2020-02-14,65074.25025000,66052.67550000,64333.59162500,65815.99050000,10227.78000000,10381.56000000,10111.37000000,10344.36000000,47038.48017300,47038.48017300
2020-02-13,65694.91212500,66806.25000000,64134.00000000,65086.02087500,10325.33000000,10500.00000000,10080.00000000,10229.63000000,79344.35875900,79344.35875900
2020-02-12,65044.34650000,66488.12500000,65044.34650000,65702.10175000,10223.08000000,10450.00000000,10223.08000000,10326.46000000,61008.06393000,61008.06393000
2020-02-11,62681.69575000,65683.84137500,61716.25000000,65044.34650000,9851.74000000,10323.59000000,9700.00000000,10223.08000000,62422.39522400,62422.39522400
2020-02-10,64590.31850000,64821.15000000,62072.55000000,62682.26837500,10151.72000000,10188.00000000,9756.00000000,9851.83000000,59573.08461900,59573.08461900
2020-02-09,62957.19200000,64681.17500000,62866.27187500,64590.50937500,9895.04000000,10166.00000000,9880.75000000,10151.75000000,43408.47561600,43408.47561600
2020-02-08,62440.74787500,63243.25000000,61506.98737500,62957.25562500,9813.87000000,9940.00000000,9667.11000000,9895.05000000,43600.84366600,43600.84366600
2020-02-07,62174.35000000,62893.31250000,61907.12500000,62439.85712500,9772.00000000,9885.00000000,9730.00000000,9813.73000000,43966.11463200,43966.11463200
2020-02-06,61156.54087500,62750.60162500,60611.40187500,62174.35000000,9612.03000000,9862.57000000,9526.35000000,9772.00000000,64949.70658800,64949.70658800
2020-02-05,58516.03975000,61999.06312500,58390.06225000,61156.60450000,9197.02000000,9744.45000000,9177.22000000,9612.04000000,64870.41561500,64870.41561500
2020-02-04,59116.21437500,59489.37500000,57854.27612500,58516.03975000,9291.35000000,9350.00000000,9093.01000000,9197.02000000,53308.17526600,53308.17526600
2020-02-03,59372.24137500,61199.55137500,58751.32500000,59121.87700000,9331.59000000,9618.79000000,9234.00000000,9292.24000000,50892.13345100,50892.13345100
2020-02-02,59708.30862500,60297.60337500,58026.00000000,59371.73237500,9384.41000000,9477.03000000,9120.00000000,9331.51000000,45690.91254000,45690.91254000
2020-02-01,59500.25487500,60218.07212500,59050.36250000,59709.58112500,9351.71000000,9464.53000000,9281.00000000,9384.61000000,28578.06735400,28578.06735400
2020-01-31,60517.04600000,60636.02475000,58598.68862500,59507.76262500,9511.52000000,9530.22000000,9210.01000000,9352.89000000,45552.02235200,45552.02235200
2020-01-30,59181.23912500,60940.02500000,58563.24950000,60527.79862500,9301.57000000,9578.00000000,9204.44000000,9513.21000000,60626.74425900,60626.74425900
2020-01-29,59650.60075000,60120.78950000,58636.80000000,59180.98462500,9375.34000000,9449.24000000,9216.00000000,9301.53000000,53864.06512200,53864.06512200
2020-01-28,56674.41412500,59807.50000000,56387.02000000,59643.41112500,8907.57000000,9400.00000000,8862.40000000,9374.21000000,74584.85376500,74584.85376500
2020-01-27,54809.05637500,57262.50000000,54303.93750000,56674.41412500,8614.39000000,9000.00000000,8535.00000000,8907.57000000,53973.54299600,53973.54299600
2020-01-26,53063.31362500,54832.85212500,52768.41175000,54812.93750000,8340.01000000,8618.13000000,8293.66000000,8615.00000000,31130.48516400,31130.48516400
2020-01-25,53693.07387500,53771.14175000,52521.80125000,53066.94025000,8438.99000000,8451.26000000,8254.90000000,8340.58000000,25521.15793200,25521.15793200
2020-01-24,53473.75850000,54259.52725000,52414.27500000,53693.13750000,8404.52000000,8528.02000000,8238.00000000,8439.00000000,41687.52952900,41687.52952900
2020-01-23,55244.12412500,55301.64112500,52849.40637500,53473.75850000,8682.77000000,8691.81000000,8306.39000000,8404.52000000,48165.94459700,48165.94459700
2020-01-22,55583.05450000,56104.52500000,54653.87500000,55241.51550000,8736.04000000,8818.00000000,8590.00000000,8682.36000000,29080.55713800,29080.55713800
2020-01-21,54986.95187500,55920.01250000,54004.90000000,55582.99087500,8642.35000000,8789.00000000,8488.00000000,8736.03000000,36494.68765900,36494.68765900
2020-01-20,55364.69350000,55652.72387500,54216.64400000,54986.95187500,8701.72000000,8746.99000000,8521.28000000,8642.35000000,38896.63974600,38896.63974600
2020-01-19,56722.26012500,58528.51025000,53864.92500000,55364.56625000,8915.09000000,9198.98000000,8466.00000000,8701.70000000,70676.88925900,70676.88925900
2020-01-18,56710.68037500,57191.74900000,56030.59275000,56727.79550000,8913.27000000,8988.88000000,8806.38000000,8915.96000000,38294.74654500,38294.74654500
2020-01-17,55481.95437500,57527.49812500,55178.39950000,56710.74400000,8720.15000000,9041.65000000,8672.44000000,8913.28000000,70897.73737700,70897.73737700
2020-01-16,56117.31362500,56370.54112500,54628.42500000,55481.06362500,8820.01000000,8859.81000000,8586.00000000,8720.01000000,51991.07428400,51991.07428400
2020-01-15,56083.14700000,56731.10400000,54488.45000000,56126.22112500,8814.64000000,8916.48000000,8564.00000000,8821.41000000,84816.29760600,84816.29760600
2020-01-14,51602.03825000,56499.00000000,51571.49825000,56053.68862500,8110.34000000,8880.00000000,8105.54000000,8810.01000000,120399.12674200,120399.12674200
2020-01-13,52076.87162500,52147.05000000,51255.60012500,51602.03825000,8184.97000000,8196.00000000,8055.89000000,8110.34000000,31159.75568300,31159.75568300
2020-01-12,51027.31362500,52153.41250000,50645.50000000,52076.93525000,8020.01000000,8197.00000000,7960.00000000,8184.98000000,38131.49433600,38131.49433600
2020-01-11,52165.24675000,52721.83825000,50920.10550000,51027.31362500,8198.86000000,8286.34000000,8003.16000000,8020.01000000,54810.03266700,54810.03266700
2020-01-10,49740.37075000,52166.13750000,48813.10000000,52153.53975000,7817.74000000,8199.00000000,7672.00000000,8197.02000000,82406.77744800,82406.77744800
2020-01-09,51248.15600000,51256.04550000,49309.37500000,49740.49800000,8054.72000000,8055.96000000,7750.00000000,7817.76000000,64239.51983000,64239.51983000
2020-01-08,51828.41600000,53794.93750000,50072.87500000,51256.17275000,8145.92000000,8455.00000000,7870.00000000,8055.98000000,112622.64264000,112622.64264000
2020-01-07,49366.00125000,52221.36400000,49142.10487500,51824.34400000,7758.90000000,8207.68000000,7723.71000000,8145.28000000,91171.68466100,91171.68466100
2020-01-06,46812.98450000,49597.85075000,46743.76050000,49360.27500000,7357.64000000,7795.34000000,7346.76000000,7758.00000000,54635.69531600,54635.69531600
2020-01-05,46791.03387500,47686.93750000,46560.77500000,46820.04687500,7354.19000000,7495.00000000,7318.00000000,7358.75000000,38331.08560400,38331.08560400
2020-01-04,46732.56250000,47107.95000000,46269.43612500,46790.52487500,7345.00000000,7404.00000000,7272.21000000,7354.11000000,29987.97497700,29987.97497700
2020-01-03,44317.93012500,47114.31250000,43716.99200000,46732.30800000,6965.49000000,7405.00000000,6871.04000000,7344.96000000,68428.50045100,68428.50045100
2020-01-02,45814.89912500,45889.53125000,44058.65825000,44319.32987500,7200.77000000,7212.50000000,6924.74000000,6965.71000000,31951.48393200,31951.48393200
2020-01-01,45779.71450000,46159.93750000,45651.89187500,45815.40812500,7195.24000000,7255.00000000,7175.15000000,7200.85000000,16792.38816500,16792.38816500
2019-12-31,46102.67500000,46573.50000000,45460.12612500,45779.65087500,7246.00000000,7320.00000000,7145.01000000,7195.23000000,25954.45353300,25954.45353300
2019-12-30,47008.88587500,47134.92700000,45937.25000000,46102.67500000,7388.43000000,7408.24000000,7220.00000000,7246.00000000,29605.91178200,29605.91178200
2019-12-29,46543.97800000,47899.76312500,46369.90000000,47007.67700000,7315.36000000,7528.45000000,7288.00000000,7388.24000000,31387.10608500,31387.10608500
2019-12-28,46158.47412500,46859.87612500,46056.03787500,46548.94075000,7254.77000000,7365.01000000,7238.67000000,7316.14000000,26848.98219900,26848.98219900
2019-12-27,45822.72500000,46292.65925000,45023.72225000,46158.28325000,7202.00000000,7275.86000000,7076.42000000,7254.74000000,33642.70186100,33642.70186100
2019-12-26,45841.87612500,47305.18750000,45537.17600000,45822.72500000,7205.01000000,7435.00000000,7157.12000000,7202.00000000,36259.76107600,36259.76107600
2019-12-25,46164.83662500,46266.63662500,45357.37175000,45839.45837500,7255.77000000,7271.77000000,7128.86000000,7204.63000000,27492.04432300,27492.04432300
2019-12-24,46556.32125000,47315.87650000,45536.66700000,46164.83662500,7317.30000000,7436.68000000,7157.04000000,7255.77000000,43629.49418800,43629.49418800
2019-12-23,47723.26737500,48961.85525000,46228.90700000,46554.98512500,7500.71000000,7695.38000000,7265.84000000,7317.09000000,68051.99720300,68051.99720300
2019-12-22,45374.74137500,47836.71075000,45316.71537500,47727.91200000,7131.59000000,7518.54000000,7122.47000000,7501.44000000,39137.45515000,39137.45515000
2019-12-21,45733.71362500,45750.06525000,45205.56250000,45382.12187500,7188.01000000,7190.58000000,7105.00000000,7132.75000000,19467.17402800,19467.17402800
2019-12-20,45500.20987500,45937.25000000,45043.31875000,45732.56837500,7151.31000000,7220.00000000,7079.50000000,7187.83000000,32132.06920500,32132.06920500
2019-12-19,46305.19337500,46955.25000000,44781.24737500,45493.78375000,7277.83000000,7380.00000000,7038.31000000,7150.30000000,55509.04907500,55509.04907500
2019-12-18,42144.18200000,47337.00000000,40942.68750000,46305.19337500,6623.84000000,7440.00000000,6435.00000000,7277.83000000,95636.65125100,95636.65125100
2019-12-17,43846.78700000,44169.81112500,41738.00000000,42144.05475000,6891.44000000,6942.21000000,6560.00000000,6623.82000000,53865.06992900,53865.06992900
2019-12-16,45298.45500000,45491.87500000,43494.05000000,43848.56850000,7119.60000000,7150.00000000,6836.00000000,6891.72000000,43863.99305900,43863.99305900
2019-12-15,44945.59075000,45811.90875000,44590.62687500,45292.02887500,7064.14000000,7200.30000000,7008.35000000,7118.59000000,26395.77813700,26395.77813700
2019-12-14,46175.01662500,46266.63662500,44613.85000000,44945.01812500,7257.37000000,7271.77000000,7012.00000000,7064.05000000,29561.98596700,29561.98596700
2019-12-13,45795.74800000,46503.83062500,45751.21050000,46182.07900000,7197.76000000,7309.05000000,7190.76000000,7258.48000000,27609.87379500,27609.87379500
2019-12-12,45873.62500000,46414.43750000,45048.40875000,45797.78400000,7210.00000000,7295.00000000,7080.30000000,7198.08000000,42288.60093200,42288.60093200
2019-12-11,45963.65437500,46290.36875000,45337.01175000,45873.62500000,7224.15000000,7275.50000000,7125.66000000,7210.00000000,30093.09194400,30093.09194400
2019-12-10,46692.09700000,47130.85500000,45537.04875000,45963.52712500,7338.64000000,7407.60000000,7157.10000000,7224.13000000,49723.76214000,49723.76214000
2019-12-09,47783.07487500,48673.12500000,46274.46250000,46692.09700000,7510.11000000,7650.00000000,7273.00000000,7338.64000000,46621.88749300,46621.88749300
2019-12-08,47638.00987500,48125.95000000,46922.54675000,47783.07487500,7487.31000000,7564.00000000,7374.86000000,7510.11000000,29856.89763100,29856.89763100
2019-12-07,47895.62750000,48479.83225000,47528.89300000,47643.73612500,7527.80000000,7619.62000000,7470.16000000,7488.21000000,31498.68417300,31498.68417300
2019-12-06,47012.51250000,48291.56587500,46478.06250000,47893.52787500,7389.00000000,7590.03000000,7305.00000000,7527.47000000,48189.08794400,48189.08794400
2019-12-05,45775.57887500,47623.31250000,45491.87500000,47012.51250000,7194.59000000,7485.00000000,7150.00000000,7389.00000000,59306.67885500,59306.67885500
2019-12-04,46399.86737500,49309.37500000,44963.78750000,45773.86100000,7292.71000000,7750.00000000,7067.00000000,7194.32000000,83147.14914200,83147.14914200
2019-12-03,46410.74725000,47082.50000000,46073.08937500,46399.86737500,7294.42000000,7400.00000000,7241.35000000,7292.71000000,33149.47748700,33149.47748700
2019-12-02,47028.41875000,47213.31300000,45498.87375000,46409.85650000,7391.50000000,7420.56000000,7151.10000000,7294.28000000,46330.25604000,46330.25604000
2019-12-01,47977.25837500,47985.02062500,45873.62500000,47024.53762500,7540.63000000,7541.85000000,7210.00000000,7390.89000000,60769.34231300,60769.34231300
2019-11-30,49252.04887500,49691.12500000,47343.36250000,47985.27512500,7740.99000000,7810.00000000,7441.00000000,7541.89000000,46989.43361900,46989.43361900
2019-11-29,47200.33350000,49945.62500000,46842.63375000,49243.71400000,7418.52000000,7850.00000000,7362.30000000,7739.68000000,60745.30087300,60745.30087300
2019-11-28,47769.01375000,48628.58750000,46828.00000000,47206.50512500,7507.90000000,7643.00000000,7360.00000000,7419.49000000,56933.98110900,56933.98110900
2019-11-27,45522.09687500,48704.93750000,43519.50000000,47772.95850000,7154.75000000,7655.00000000,6840.00000000,7508.52000000,92452.87349000,92452.87349000
2019-11-26,45237.31137500,46700.75000000,44648.71650000,45530.94075000,7109.99000000,7340.00000000,7017.48000000,7156.14000000,65722.39769000,65722.39769000
2019-11-25,43902.71337500,46940.55262500,41451.68750000,45234.63912500,6900.23000000,7377.69000000,6515.00000000,7109.57000000,119645.73519700,119645.73519700
2019-11-24,46516.87375000,46639.60637500,43653.11250000,43922.11900000,7311.10000000,7330.39000000,6861.00000000,6903.28000000,67890.20648300,67890.20648300
2019-11-23,46244.11337500,46729.25400000,45046.56362500,46519.86412500,7268.23000000,7344.48000000,7080.01000000,7311.57000000,50449.89475500,50449.89475500
2019-11-22,48531.81387500,49309.37500000,43201.37500000,46244.11337500,7627.79000000,7750.00000000,6790.00000000,7268.23000000,126603.14025900,126603.14025900
2019-11-21,51527.08800000,51757.21962500,47718.75000000,48531.49575000,8098.56000000,8134.73000000,7500.00000000,7627.74000000,58418.78026100,58418.78026100
2019-11-20,51751.49337500,52581.54512500,51144.32000000,51523.58862500,8133.83000000,8264.29000000,8038.40000000,8098.01000000,32466.23098000,32466.23098000
2019-11-19,52086.60625000,52291.03337500,50919.08750000,51750.28450000,8186.50000000,8218.63000000,8003.00000000,8133.64000000,43556.06102500,43556.06102500
2019-11-18,54099.51037500,54103.64600000,51281.75000000,52090.86912500,8502.87000000,8503.52000000,8060.00000000,8187.17000000,43017.69094000,43017.69094000
2019-11-17,54022.33325000,54940.18750000,53131.20150000,54096.52000000,8490.74000000,8635.00000000,8350.68000000,8502.40000000,27009.03708200,27009.03708200
2019-11-16,53900.68225000,54354.83750000,53445.00000000,54024.11475000,8471.62000000,8543.00000000,8400.00000000,8491.02000000,20902.29975200,20902.29975200
2019-11-15,55012.59275000,55926.37500000,53445.00000000,53901.38212500,8646.38000000,8790.00000000,8400.00000000,8471.73000000,46087.41775100,46087.41775100
2019-11-14,55847.09825000,55990.00000000,54606.79250000,55014.50150000,8777.54000000,8800.00000000,8582.60000000,8646.68000000,33468.46896100,33468.46896100
2019-11-13,56129.40237500,56276.24887500,55366.47500000,55844.42600000,8821.91000000,8844.99000000,8702.00000000,8777.12000000,26810.11691800,26810.11691800
2019-11-12,55566.00300000,56549.90000000,54511.35500000,56129.59325000,8733.36000000,8888.00000000,8567.60000000,8821.94000000,40366.62947100,40366.62947100
2019-11-11,57518.01800000,57722.63600000,54836.35150000,55565.43037500,9040.16000000,9072.32000000,8618.68000000,8733.27000000,44888.05354500,44888.05354500
2019-11-10,56048.40775000,58198.99637500,55671.87500000,57513.62787500,8809.18000000,9147.19000000,8750.00000000,9039.47000000,34422.02979700,34422.02979700
2019-11-09,55822.92075000,56499.00000000,55512.04900000,56049.87112500,8773.74000000,8880.00000000,8724.88000000,8809.41000000,29469.48140500,29469.48140500
2019-11-08,58624.07500000,58923.11250000,55328.30000000,55822.85712500,9214.00000000,9261.00000000,8696.00000000,8773.73000000,62107.28924300,62107.28924300
2019-11-07,59420.40550000,59648.43750000,57905.11250000,58638.07250000,9339.16000000,9375.00000000,9101.00000000,9216.20000000,39117.47085300,39117.47085300
2019-11-06,59220.43212500,60067.78987500,58853.18862500,59419.70562500,9307.73000000,9440.91000000,9250.01000000,9339.05000000,37336.17037200,37336.17037200
2019-11-05,59759.14500000,60157.11937500,58380.77300000,59226.34925000,9392.40000000,9454.95000000,9175.76000000,9308.66000000,45935.87366500,45935.87366500
2019-11-04,58512.47675000,60530.78900000,57999.53200000,59765.18937500,9196.46000000,9513.68000000,9115.84000000,9393.35000000,45894.45627700,45894.45627700
2019-11-03,59106.67062500,59569.35162500,57683.31575000,58501.34237500,9289.85000000,9362.57000000,9066.14000000,9194.71000000,27894.37827900,27894.37827900
2019-11-02,58734.78250000,59640.42075000,58447.26112500,59104.57100000,9231.40000000,9373.74000000,9186.21000000,9289.52000000,28923.06082800,28923.06082800
2019-11-01,58158.72175000,59037.63750000,57453.37500000,58736.11862500,9140.86000000,9279.00000000,9030.00000000,9231.61000000,43594.81411500,43594.81411500
2019-10-31,58242.45225000,59839.31250000,56708.96250000,58158.65812500,9154.02000000,9405.00000000,8913.00000000,9140.85000000,54376.02490200,54376.02490200
2019-10-30,59855.98225000,59870.10700000,57268.92612500,58246.90600000,9407.62000000,9409.84000000,9001.01000000,9154.72000000,55241.78643400,55241.78643400
2019-10-29,58563.31312500,60761.87500000,57720.60000000,59855.98225000,9204.45000000,9550.00000000,9072.00000000,9407.62000000,64158.46244600,64158.46244600
