date,prices,market_caps,total_volumes
2021-12-31,"[1640908800000, 236.50533769225086]","[1640908800000, 215527091.84165207]","[1640908800000, 20202611.676610183]"
2022-01-01,"[1640995200000, 274.3603916819452]","[1640995200000, 257933756.84793034]","[1640995200000, 48059191.15055921]"
2022-01-02,"[1641081600000, 315.12067622510256]","[1641081600000, 296901593.2459898]","[1641081600000, 46424955.26746798]"
2022-01-03,"[1641168000000, 319.53444689633284]","[1641168000000, 301672093.1492121]","[1641168000000, 25624505.412657756]"
2022-01-04,"[1641254400000, 324.254484984682]","[1641254400000, 307865413.6157471]","[1641254400000, 49634276.9059311]"
2022-01-05,"[1641340800000, 301.8633312903632]","[1641340800000, 301699919.76168466]","[1641340800000, 28133387.727017175]"
2022-01-06,"[1641427200000, 357.25522858809796]","[1641427200000, 325665454.4763539]","[1641427200000, 82220857.7515002]"
2022-01-07,"[1641513600000, 358.6711693908737]","[1641513600000, 343872391.1905762]","[1641513600000, 102598159.07876763]"
2022-01-08,"[1641600000000, 308.15530605186103]","[1641600000000, 292740168.86174035]","[1641600000000, 44755107.319930054]"
2022-01-09,"[1641686400000, 285.3432262690673]","[1641686400000, 273888160.2576253]","[1641686400000, 16643438.247242756]"
2022-01-10,"[1641772800000, 285.90384399080654]","[1641772800000, 272720626.26837796]","[1641772800000, 9512927.166607238]"
2022-01-11,"[1641859200000, 270.7575001622007]","[1641859200000, 255473110.66549802]","[1641859200000, 17098882.9102339]"
2022-01-12,"[1641945600000, 303.11611397053065]","[1641945600000, 288525097.9436946]","[1641945600000, 23536622.98089883]"
2022-01-13,"[1642032000000, 311.24185662797316]","[1642032000000, 298725722.9872909]","[1642032000000, 35648586.26832573]"
2022-01-14,"[1642118400000, 302.82237186089935]","[1642118400000, 290903636.2613713]","[1642118400000, 21176000.018326305]"
2022-01-15,"[1642204800000, 315.8968273352036]","[1642204800000, 303085078.36761075]","[1642204800000, 21745461.1859055]"
2022-01-16,"[1642291200000, 311.3143488777144]","[1642291200000, 300391749.14496434]","[1642291200000, 10785408.473911349]"
2022-01-17,"[1642377600000, 296.28760249859033]","[1642377600000, 286713124.36869115]","[1642377600000, 9359844.386942416]"
