date,prices,market_caps,total_volumes
2022-02-25,"[1645747200000, 11.98203690235051]","[1645747200000, 86463545.1519976]","[1645747200000, 2496035.7802288467]"
2022-02-26,"[1645833600000, 12.822228975858778]","[1645833600000, 92406235.77257448]","[1645833600000, 1154730.3401971175]"
2022-02-27,"[1645920000000, 12.862106636751603]","[1645920000000, 92729588.93235883]","[1645920000000, 4878839.977971114]"
2022-02-28,"[1646006400000, 12.021497926757968]","[1646006400000, 86655311.36924957]","[1646006400000, 1371860.7565415546]"
2022-03-01,"[1646092800000, 14.290061903465874]","[1646092800000, 103161293.52175573]","[1646092800000, 18126371.1903303]"
2022-03-02,"[1646179200000, 14.07571702944646]","[1646179200000, 101450866.99075808]","[1646179200000, 8165929.2596427165]"
2022-03-03,"[1646265600000, 13.694995190975895]","[1646265600000, 98725752.80262795]","[1646265600000, 11138361.176421952]"
2022-03-04,"[1646352000000, 13.401793156412749]","[1646352000000, 96583526.28743136]","[1646352000000, 11187562.124582404]"
2022-03-05,"[1646438400000, 12.414872098336511]","[1646438400000, 89566968.41435266]","[1646438400000, 1465477.501910362]"
2022-03-06,"[1646524800000, 13.139611999716315]","[1646524800000, 94677774.18843855]","[1646524800000, 7380436.276475565]"
2022-03-07,"[1646611200000, 12.50368754825765]","[1646611200000, 90477301.95100355]","[1646611200000, 5930142.707779221]"
2022-03-08,"[1646697600000, 12.504690305186987]","[1646697600000, 90107650.0643253]","[1646697600000, 1311629.312888054]"
2022-03-09,"[1646784000000, 12.74546602172536]","[1646784000000, 92053172.10016672]","[1646784000000, 3185664.985157473]"
2022-03-10,"[1646870400000, 13.12592005962155]","[1646870400000, 94706352.53319614]","[1646870400000, 2239884.5186200025]"
2022-03-11,"[1646956800000, 12.767776872492105]","[1646956800000, 92142671.43692482]","[1646956800000, 1236114.4009760255]"
2022-03-12,"[1647043200000, 12.771637960336612]","[1647043200000, 92284092.74694106]","[1647043200000, 2527455.6451766863]"
2022-03-13,"[1647129600000, 12.763233600502845]","[1647129600000, 92222962.6252644]","[1647129600000, 13903856.760397056]"
2022-03-14,"[1647216000000, 12.222122385613948]","[1647216000000, 88140010.18762858]","[1647216000000, 2534103.5556354937]"
2022-03-15,"[1647302400000, 12.683335228508875]","[1647302400000, 91454941.55025688]","[1647302400000, 1589977.9779893183]"
2022-03-16,"[1647388800000, 12.633326560136505]","[1647388800000, 91206274.30620067]","[1647388800000, 5039045.42182943]"
2022-03-17,"[1647475200000, 13.212433647666238]","[1647475200000, 94537969.46671678]","[1647475200000, 1634577.3941939806]"
2022-03-18,"[1647561600000, 13.182616005784112]","[1647561600000, 95042629.53260076]","[1647561600000, 1549325.1005215973]"
2022-03-19,"[1647648000000, 13.66485146005257]","[1647648000000, 98565741.81105924]","[1647648000000, 2657425.5270253643]"
2022-03-20,"[1647734400000, 22.68594265525731]","[1647734400000, 165556480.74574134]","[1647734400000, 139034624.82528636]"
2022-03-21,"[1647820800000, 17.347322942633326]","[1647820800000, 125135054.50180772]","[1647820800000, 164830316.3243069]"
2022-03-22,"[1647907200000, 16.528933287206502]","[1647907200000, 118791176.41254798]","[1647907200000, 31213835.352438845]"
2022-03-23,"[1647993600000, 16.200259904176885]","[1647993600000, 116967280.96499008]","[1647993600000, 14244375.888617802]"
2022-03-24,"[1648080000000, 16.346002729250777]","[1648080000000, 117977679.05187768]","[1648080000000, 15000116.365247034]"
2022-03-25,"[1648166400000, 15.785321127619213]","[1648166400000, 113847122.41881111]","[1648166400000, 9207196.990954027]"
2022-03-26,"[1648252800000, 15.887583371894241]","[1648252800000, 114619398.00214325]","[1648252800000, 10150730.547181139]"
2022-03-27,"[1648339200000, 15.916630287050626]","[1648339200000, 114785375.50271194]","[1648339200000, 5142819.19174282]"
2022-03-28,"[1648425600000, 16.063386645882805]","[1648425600000, 115829709.60729407]","[1648425600000, 5408464.535782978]"
2022-03-29,"[1648512000000, 15.761074816359887]","[1648512000000, 113964044.87822407]","[1648512000000, 9684201.1966967]"
2022-03-30,"[1648598400000, 15.938224515826676]","[1648598400000, 114881765.0099238]","[1648598400000, 6918899.636292608]"
2022-03-31,"[1648684800000, 16.524016271764463]","[1648684800000, 119228008.4746707]","[1648684800000, 10923172.13748927]"
2022-04-01,"[1648771200000, 15.708404125901442]","[1648771200000, 113147080.08418275]","[1648771200000, 7161964.323411291]"
2022-04-02,"[1648857600000, 16.379166448297543]","[1648857600000, 117729503.4402454]","[1648857600000, 7346687.375303049]"
2022-04-03,"[1648944000000, 16.11199823737435]","[1648944000000, 116545085.60481328]","[1648944000000, 13920000.500613721]"
2022-04-04,"[1649030400000, 16.805695634177187]","[1649030400000, 120997221.72216213]","[1649030400000, 7502722.507421489]"
2022-04-05,"[1649116800000, 16.055135877259957]","[1649116800000, 115744872.04997273]","[1649116800000, 20107855.476479877]"
