date,prices,market_caps,total_volumes
2022-01-20,"[1642636800000, 0.008734719348050014]","[1642636800000, 63044780.21175698]","[1642636800000, 431447.1929622731]"
2022-01-21,"[1642723200000, 0.00874389295494925]","[1642723200000, 62991545.58230309]","[1642723200000, 454681.01469295745]"
2022-01-22,"[1642809600000, 0.008782113117013043]","[1642809600000, 63355194.07259127]","[1642809600000, 1733207.9454826368]"
2022-01-23,"[1642896000000, 0.008783128548204658]","[1642896000000, 63335759.572947584]","[1642896000000, 1749244.508143604]"
2022-01-24,"[1642982400000, 0.00877777020418475]","[1642982400000, 63314412.99017588]","[1642982400000, 1055829.1146407186]"
2022-01-25,"[1643068800000, 0.00880327739209254]","[1643068800000, 63418577.57103354]","[1643068800000, 856677.7446001001]"
2022-01-26,"[1643155200000, 0.008756862563771076]","[1643155200000, 57779884.27288092]","[1643155200000, 464102.12098459125]"
2022-01-27,"[1643241600000, 0.008708718930460439]","[1643241600000, 57528088.150811814]","[1643241600000, 582441.7421023519]"
2022-01-28,"[1643328000000, 0.008663541668341244]","[1643328000000, 55378479.82254562]","[1643328000000, 278501.32380747364]"
2022-01-29,"[1643414400000, 0.008662253529903699]","[1643414400000, 55437346.346115544]","[1643414400000, 463485.369278512]"
2022-01-30,"[1643500800000, 0.008663776982731153]","[1643500800000, 55470861.024321385]","[1643500800000, 424937.49615536456]"
2022-01-31,"[1643587200000, 0.00865826145498697]","[1643587200000, 55420422.23407726]","[1643587200000, 244254.69361341864]"
2022-02-01,"[1643673600000, 0.008673553412368154]","[1643673600000, 55516120.55609108]","[1643673600000, 196491.01083769414]"
2022-02-02,"[1643760000000, 0.008700577808731574]","[1643760000000, 55682490.4073536]","[1643760000000, 240098.702531919]"
2022-02-03,"[1643846400000, 0.008743684697053057]","[1643846400000, 55985407.206266865]","[1643846400000, 372709.4786036899]"
2022-02-04,"[1643932800000, 0.008691671494376574]","[1643932800000, 55639304.16357786]","[1643932800000, 362882.16997294285]"
2022-02-05,"[1644019200000, 0.00873833595650244]","[1644019200000, 55927299.70240796]","[1644019200000, 368808.7661399814]"
2022-02-06,"[1644105600000, 0.008662905621062568]","[1644105600000, 55438921.809088975]","[1644105600000, 240710.1422009086]"
2022-02-07,"[1644192000000, 0.008659060446423106]","[1644192000000, 55476007.03811274]","[1644192000000, 264851.3583706671]"
2022-02-08,"[1644278400000, 0.0086699029384119]","[1644278400000, 55476009.768248364]","[1644278400000, 398311.17143619107]"
2022-02-09,"[1644364800000, 0.00864193464076556]","[1644364800000, 55295049.03061572]","[1644364800000, 333702.56280483166]"
2022-02-10,"[1644451200000, 0.008637709443617357]","[1644451200000, 55325315.11366674]","[1644451200000, 230223.93367529585]"
2022-02-11,"[1644537600000, 0.008580457476962337]","[1644537600000, 54900810.15908051]","[1644537600000, 325906.84967661457]"
2022-02-12,"[1644624000000, 0.008639628632864651]","[1644624000000, 55290574.51052075]","[1644624000000, 563842.7431586807]"
2022-02-13,"[1644710400000, 0.008632909708928325]","[1644710400000, 55259136.35846631]","[1644710400000, 277515.25003057317]"
2022-02-14,"[1644796800000, 0.008652268009151634]","[1644796800000, 55368897.853770785]","[1644796800000, 251356.1951541979]"
2022-02-15,"[1644883200000, 0.008677193684622648]","[1644883200000, 55522557.100361414]","[1644883200000, 255695.2074045696]"
2022-02-16,"[1644969600000, 0.008764246275188941]","[1644969600000, 56068782.575438656]","[1644969600000, 294243.076393198]"
2022-02-17,"[1645056000000, 0.008658077228955138]","[1645056000000, 55406502.17224335]","[1645056000000, 280871.9087941647]"
2022-02-18,"[1645142400000, 0.008543628912947278]","[1645142400000, 54673286.06657838]","[1645142400000, 533992.3100399777]"
2022-02-19,"[1645228800000, 0.00867619335439692]","[1645228800000, 55541350.79688302]","[1645228800000, 597079.4106992654]"
2022-02-20,"[1645315200000, 0.008676570560564138]","[1645315200000, 55526968.89670355]","[1645315200000, 122809.92037361354]"
2022-02-21,"[1645401600000, 0.00868208194994463]","[1645401600000, 55519688.225054964]","[1645401600000, 315527.95367739274]"
2022-02-22,"[1645488000000, 0.008703331249326892]","[1645488000000, 55731426.87441709]","[1645488000000, 325959.4311762437]"
2022-02-23,"[1645574400000, 0.008677998276795038]","[1645574400000, 55492419.73626969]","[1645574400000, 444155.91954421444]"
2022-02-24,"[1645660800000, 0.008680520878162108]","[1645660800000, 55600603.33382482]","[1645660800000, 134731.36925398145]"
2022-02-25,"[1645747200000, 0.008620136446925008]","[1645747200000, 55188593.57875478]","[1645747200000, 906184.2284218022]"
2022-02-26,"[1645833600000, 0.008643671884947789]","[1645833600000, 55465807.09395254]","[1645833600000, 232396.1269281247]"
2022-02-27,"[1645920000000, 0.008642255378316217]","[1645920000000, 55329697.4419501]","[1645920000000, 205280.28961484678]"
2022-02-28,"[1646006400000, 0.008650563392275708]","[1646006400000, 55357345.769181386]","[1646006400000, 380291.14434953354]"
2022-03-01,"[1646092800000, 0.008688569560313317]","[1646092800000, 55594716.161908984]","[1646092800000, 317145.4131368963]"
2022-03-02,"[1646179200000, 0.008701066589594292]","[1646179200000, 55686388.39889268]","[1646179200000, 210703.91446286012]"
