date,prices,market_caps,total_volumes
2021-07-28,"[1627430400000, 35.8184541417077]","[1627430400000, 64424092.28442245]","[1627430400000, 22387077.03225934]"
2021-07-29,"[1627516800000, 35.87606187852072]","[1627516800000, 64651398.36809559]","[1627516800000, 19068733.272234287]"
2021-07-30,"[1627603200000, 36.37274468353493]","[1627603200000, 65835446.11306832]","[1627603200000, 19914165.494300086]"
2021-07-31,"[1627689600000, 40.95848318126956]","[1627689600000, 75561420.18944986]","[1627689600000, 49410966.101539806]"
2021-08-01,"[1627776000000, 41.06069884529175]","[1627776000000, 75914791.43442065]","[1627776000000, 42928019.36113681]"
2021-08-02,"[1627862400000, 38.82971235967915]","[1627862400000, 71754560.98621075]","[1627862400000, 29988973.221619137]"
2021-08-03,"[1627948800000, 40.92178113785715]","[1627948800000, 76035426.38208725]","[1627948800000, 21150963.35110145]"
2021-08-04,"[1628035200000, 41.38371949498917]","[1628035200000, 76812339.92608424]","[1628035200000, 35095208.95362558]"
2021-08-05,"[1628121600000, 42.667326288047306]","[1628121600000, 79354295.41367897]","[1628121600000, 36318601.80388649]"
2021-08-06,"[1628208000000, 45.90420701256419]","[1628208000000, 85254138.02127819]","[1628208000000, 43352859.11534053]"
2021-08-07,"[1628294400000, 46.25359524250108]","[1628294400000, 86253394.28907678]","[1628294400000, 48822691.98338752]"
2021-08-08,"[1628380800000, 46.00504954648362]","[1628380800000, 85426163.29185589]","[1628380800000, 32288374.782803617]"
2021-08-09,"[1628467200000, 42.85959236828485]","[1628467200000, 79813354.70757824]","[1628467200000, 25316667.543772057]"
2021-08-10,"[1628553600000, 45.33934155907852]","[1628553600000, 87492458.68929219]","[1628553600000, 41165571.65198732]"
2021-08-11,"[1628640000000, 48.18810200358628]","[1628640000000, 91197076.85716537]","[1628640000000, 60353085.8534967]"
2021-08-12,"[1628726400000, 47.84600444868391]","[1628726400000, 90924140.59531477]","[1628726400000, 41802224.12290344]"
2021-08-13,"[1628812800000, 46.94248902587635]","[1628812800000, 89295789.90695645]","[1628812800000, 34452712.55324106]"
2021-08-14,"[1628899200000, 50.42577055586895]","[1628899200000, 95921902.50907338]","[1628899200000, 28765512.315661352]"
2021-08-15,"[1628985600000, 52.56490124375834]","[1628985600000, 101149622.98530343]","[1628985600000, 61037110.25048433]"
2021-08-16,"[1629072000000, 52.128052337213404]","[1629072000000, 99241074.8909719]","[1629072000000, 27664117.480417084]"
2021-08-17,"[1629158400000, 52.211679052359585]","[1629158400000, 101902163.06716111]","[1629158400000, 63047197.67018007]"
2021-08-18,"[1629244800000, 50.553071402703345]","[1629244800000, 97734145.97319904]","[1629244800000, 66176581.96718283]"
2021-08-19,"[1629331200000, 51.63032063431353]","[1629331200000, 99506863.01937565]","[1629331200000, 64682979.99739096]"
2021-08-20,"[1629417600000, 54.36321413872296]","[1629417600000, 103427534.92613366]","[1629417600000, 35343532.17623018]"
2021-08-21,"[1629504000000, 57.04874881068215]","[1629504000000, 109400111.29301964]","[1629504000000, 40196885.97396586]"
2021-08-22,"[1629590400000, 59.966575852488546]","[1629590400000, 115369131.78959909]","[1629590400000, 73698998.33836403]"
2021-08-23,"[1629676800000, 60.71854380772004]","[1629676800000, 117139157.63464256]","[1629676800000, 37385442.878958605]"
2021-08-24,"[1629763200000, 59.535281458872326]","[1629763200000, 114822770.48828037]","[1629763200000, 29550147.659827154]"
2021-08-25,"[1629849600000, 54.083728709277096]","[1629849600000, 105052008.38545313]","[1629849600000, 31888218.810066335]"
2021-08-26,"[1629936000000, 55.28832578838994]","[1629936000000, 106812941.09248449]","[1629936000000, 31165321.81742248]"
2021-08-27,"[1630022400000, 50.81944788144012]","[1630022400000, 98543620.11670528]","[1630022400000, 43406585.2551222]"
