date,prices,market_caps,total_volumes
2021-07-18,"[1626566400000, 15.25360952017038]","[1626566400000, 130781377.33234522]","[1626566400000, 31894750.25047587]"
2021-07-19,"[1626652800000, 14.572375089762991]","[1626652800000, 124930013.76769347]","[1626652800000, 21864166.7677422]"
2021-07-20,"[1626739200000, 13.686224397075463]","[1626739200000, 117289777.8542132]","[1626739200000, 8909334.43787459]"
2021-07-21,"[1626825600000, 12.872440234790762]","[1626825600000, 110149783.07567637]","[1626825600000, 14089745.279657822]"
2021-07-22,"[1626912000000, 13.901027447515688]","[1626912000000, 118683978.76183559]","[1626912000000, 17980343.117210865]"
2021-07-23,"[1626998400000, 14.240570003170227]","[1626998400000, 122039234.77851819]","[1626998400000, 14665996.130396519]"
2021-07-24,"[1627084800000, 15.804673415449715]","[1627084800000, 135547511.68987492]","[1627084800000, 46988317.82019512]"
2021-07-25,"[1627171200000, 15.89310562048398]","[1627171200000, 136072229.63309282]","[1627171200000, 21930816.57171633]"
2021-07-26,"[1627257600000, 16.559706923436515]","[1627257600000, 142034988.1356307]","[1627257600000, 16415090.689817647]"
2021-07-27,"[1627344000000, 15.77583129020826]","[1627344000000, 136085743.83790764]","[1627344000000, 24274394.846580334]"
2021-07-28,"[1627430400000, 16.061569832396344]","[1627430400000, 137528027.99392214]","[1627430400000, 20472960.061736584]"
2021-07-29,"[1627516800000, 15.660398315963857]","[1627516800000, 134428719.44162068]","[1627516800000, 19222362.443601303]"
2021-07-30,"[1627603200000, 15.529395959503516]","[1627603200000, 133559007.63373955]","[1627603200000, 13113421.884839678]"
2021-07-31,"[1627689600000, 15.63165029367689]","[1627689600000, 134211332.92244014]","[1627689600000, 17544965.06211201]"
2021-08-01,"[1627776000000, 15.857982783789616]","[1627776000000, 136250447.06399238]","[1627776000000, 13690057.69280456]"
2021-08-02,"[1627862400000, 15.108792398175241]","[1627862400000, 129112936.24566583]","[1627862400000, 13137853.656875959]"
2021-08-03,"[1627948800000, 15.067861589632725]","[1627948800000, 129817530.53659953]","[1627948800000, 11162449.918324044]"
2021-08-04,"[1628035200000, 15.190173726888279]","[1628035200000, 130536789.61292605]","[1628035200000, 32652979.450005576]"
2021-08-05,"[1628121600000, 15.441864583010352]","[1628121600000, 133295715.38468999]","[1628121600000, 13096179.274435664]"
2021-08-06,"[1628208000000, 16.349986565571076]","[1628208000000, 140236682.79812527]","[1628208000000, 18509164.26012977]"
2021-08-07,"[1628294400000, 17.329266345873886]","[1628294400000, 149693264.18768087]","[1628294400000, 51286712.40890247]"
2021-08-08,"[1628380800000, 18.35154230044912]","[1628380800000, 157813804.5847201]","[1628380800000, 43121883.162976034]"
2021-08-09,"[1628467200000, 16.781047580733357]","[1628467200000, 144586986.62814233]","[1628467200000, 19329445.100229148]"
2021-08-10,"[1628553600000, 17.438814539037054]","[1628553600000, 147792634.43224832]","[1628553600000, 18468809.577429917]"
2021-08-11,"[1628640000000, 17.637161650291677]","[1628640000000, 151353808.26970124]","[1628640000000, 19692774.25372173]"
2021-08-12,"[1628726400000, 17.359130352346952]","[1628726400000, 149448739.49810106]","[1628726400000, 29032705.126688875]"
2021-08-13,"[1628812800000, 16.528251055546303]","[1628812800000, 142292636.76739758]","[1628812800000, 20225209.32579405]"
2021-08-14,"[1628899200000, 18.351003700125215]","[1628899200000, 158203848.76317507]","[1628899200000, 31821501.231132135]"
2021-08-15,"[1628985600000, 17.916137034494557]","[1628985600000, 154146372.00401548]","[1628985600000, 22501630.522271484]"
2021-08-16,"[1629072000000, 18.239764168875766]","[1629072000000, 157043060.04260147]","[1629072000000, 23734752.130140413]"
2021-08-17,"[1629158400000, 18.633645767321084]","[1629158400000, 162361699.01778376]","[1629158400000, 39449196.651392214]"
2021-08-18,"[1629244800000, 17.09849630523235]","[1629244800000, 147848068.82383278]","[1629244800000, 26116306.94225672]"
2021-08-19,"[1629331200000, 16.414571522004152]","[1629331200000, 141488470.59122357]","[1629331200000, 19385770.99033516]"
2021-08-20,"[1629417600000, 17.459895971790665]","[1629417600000, 148442729.89741483]","[1629417600000, 19570664.23096549]"
2021-08-21,"[1629504000000, 17.755562034897096]","[1629504000000, 152556601.827285]","[1629504000000, 14507253.200997053]"
2021-08-22,"[1629590400000, 17.208766422532427]","[1629590400000, 148412030.71185932]","[1629590400000, 16350840.87692297]"
2021-08-23,"[1629676800000, 17.32714088761219]","[1629676800000, 149523196.22332525]","[1629676800000, 12938075.74302873]"
2021-08-24,"[1629763200000, 18.719092224623044]","[1629763200000, 161577458.7061736]","[1629763200000, 30572692.904550765]"
2021-08-25,"[1629849600000, 17.83646134537254]","[1629849600000, 153944706.3799506]","[1629849600000, 30258917.646107063]"
2021-08-26,"[1629936000000, 20.642039960661716]","[1629936000000, 178179145.87544206]","[1629936000000, 80300665.05128205]"
2021-08-27,"[1630022400000, 19.477697252377464]","[1630022400000, 167947256.3074437]","[1630022400000, 40560246.903662376]"
2021-08-28,"[1630108800000, 19.949204848866923]","[1630108800000, 172257708.74642673]","[1630108800000, 27023482.593703616]"
2021-08-29,"[1630195200000, 19.057228178427586]","[1630195200000, 164343105.3078735]","[1630195200000, 19804952.884270836]"
2021-08-30,"[1630281600000, 18.58132484122062]","[1630281600000, 160122928.73149115]","[1630281600000, 16827842.572470218]"
2021-08-31,"[1630368000000, 17.769607650014326]","[1630368000000, 152494591.47313058]","[1630368000000, 17323451.775371972]"
2021-09-01,"[1630454400000, 17.966081592075973]","[1630454400000, 155311181.30498567]","[1630454400000, 18265008.156609003]"
2021-09-02,"[1630540800000, 18.331937652002125]","[1630540800000, 158279167.2899095]","[1630540800000, 15080402.654605335]"
2021-09-03,"[1630627200000, 18.165686988794622]","[1630627200000, 156460935.25924763]","[1630627200000, 15756165.206572827]"
2021-09-04,"[1630713600000, 18.18359152234198]","[1630713600000, 156891737.8857547]","[1630713600000, 15636278.762223303]"
2021-09-05,"[1630800000000, 18.167507866859225]","[1630800000000, 156956245.72235093]","[1630800000000, 16679098.667287137]"
2021-09-06,"[1630886400000, 18.92525689062168]","[1630886400000, 163608527.078535]","[1630886400000, 26078508.236851487]"
2021-09-07,"[1630972800000, 18.50476686890493]","[1630972800000, 159895904.9143343]","[1630972800000, 27300174.740805514]"
2021-09-08,"[1631059200000, 15.437255323146294]","[1631059200000, 133384100.61467142]","[1631059200000, 28455644.812099125]"
2021-09-09,"[1631145600000, 15.312208699369416]","[1631145600000, 132476745.09556654]","[1631145600000, 23430695.63714154]"
2021-09-10,"[1631232000000, 15.931026074967658]","[1631232000000, 137184142.66304216]","[1631232000000, 26118747.586887117]"
2021-09-11,"[1631318400000, 14.432021168814085]","[1631318400000, 124702004.19594732]","[1631318400000, 20341044.04973738]"
