date,prices,market_caps,total_volumes
2021-12-16,"[1639612800000, 0.08717072371932928]","[1639612800000, 0.0]","[1639612800000, 30025688.41714109]"
2021-12-17,"[1639699200000, 0.08503245235732064]","[1639699200000, 0.0]","[1639699200000, 5752341.62607602]"
2021-12-18,"[1639785600000, 0.08486585688595528]","[1639785600000, 0.0]","[1639785600000, 5091136.0951650655]"
2021-12-19,"[1639872000000, 0.08772949415248098]","[1639872000000, 0.0]","[1639872000000, 11623109.525012694]"
2021-12-20,"[1639958400000, 0.0915161371818673]","[1639958400000, 0.0]","[1639958400000, 35217004.87298898]"
2021-12-21,"[1640044800000, 0.08952676333589618]","[1640044800000, 0.0]","[1640044800000, 24210325.08934046]"
2021-12-22,"[1640131200000, 0.09099891633307336]","[1640131200000, 0.0]","[1640131200000, 9796746.050432496]"
2021-12-23,"[1640217600000, 0.09224193376802013]","[1640217600000, 0.0]","[1640217600000, 6585169.113026358]"
2021-12-24,"[1640304000000, 0.09598754781036]","[1640304000000, 0.0]","[1640304000000, 11816490.774429742]"
2021-12-25,"[1640390400000, 0.09568007381209091]","[1640390400000, 0.0]","[1640390400000, 9857775.454550382]"
2021-12-26,"[1640476800000, 0.09561156113221217]","[1640476800000, 0.0]","[1640476800000, 3515739.483691347]"
2021-12-27,"[1640563200000, 0.09495047918411827]","[1640563200000, 0.0]","[1640563200000, 3622896.848077262]"
2021-12-28,"[1640649600000, 0.09519736799298921]","[1640649600000, 0.0]","[1640649600000, 4787702.112382831]"
2021-12-29,"[1640736000000, 0.09308739219105824]","[1640736000000, 0.0]","[1640736000000, 60931700.34434793]"
2021-12-30,"[1640822400000, 0.0890267427890892]","[1640822400000, 0.0]","[1640822400000, 19548584.67499614]"
2021-12-31,"[1640908800000, 0.08789607909680941]","[1640908800000, 0.0]","[1640908800000, 4960220.123354096]"
2022-01-01,"[1640995200000, 0.08782057431544615]","[1640995200000, 0.0]","[1640995200000, 6594534.042971337]"
2022-01-02,"[1641081600000, 0.08870784552716914]","[1641081600000, 0.0]","[1641081600000, 1986932.627000462]"
2022-01-03,"[1641168000000, 0.09561536674303102]","[1641168000000, 0.0]","[1641168000000, 12817043.272168877]"
2022-01-04,"[1641254400000, 0.0933186075285567]","[1641254400000, 0.0]","[1641254400000, 9988799.914288072]"
2022-01-05,"[1641340800000, 0.09065358760760507]","[1641340800000, 0.0]","[1641340800000, 5497350.904136575]"
2022-01-06,"[1641427200000, 0.08449601249922414]","[1641427200000, 0.0]","[1641427200000, 6044398.836208327]"
2022-01-07,"[1641513600000, 0.08319486844192979]","[1641513600000, 0.0]","[1641513600000, 5155394.624019648]"
2022-01-08,"[1641600000000, 0.079109039985419]","[1641600000000, 0.0]","[1641600000000, 3592501.271812483]"
2022-01-09,"[1641686400000, 0.07665454638887033]","[1641686400000, 0.0]","[1641686400000, 1940699.3119560787]"
